filename,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class_id,class_name,is_test,filename_cropped,bbox_h,bbox_w
06855.jpg,45,89,988,612,145,Jeep Patriot SUV 2012,0,cropped_06855.jpg,524,944
06856.jpg,32,52,432,277,71,Chevrolet Express Van 2007,0,cropped_06856.jpg,226,401
06857.jpg,17,27,207,98,14,Audi TTS Coupe 2012,0,cropped_06857.jpg,72,191
06858.jpg,184,185,571,314,180,Spyker C8 Coupe 2009,0,cropped_06858.jpg,130,388
06859.jpg,40,98,595,377,12,Audi RS 4 Convertible 2008,0,cropped_06859.jpg,280,556
06860.jpg,20,46,291,170,40,Bentley Arnage Sedan 2009,0,cropped_06860.jpg,125,272
06861.jpg,43,135,756,420,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_06861.jpg,286,714
06862.jpg,28,85,577,309,62,Chevrolet Tahoe Hybrid SUV 2012,0,cropped_06862.jpg,225,550
06863.jpg,69,191,722,430,50,Buick Enclave SUV 2012,0,cropped_06863.jpg,240,654
06864.jpg,128,194,519,407,75,Chevrolet Silverado 1500 Regular Cab 2012,0,cropped_06864.jpg,214,392
06865.jpg,40,48,287,191,148,Jeep Grand Cherokee SUV 2012,0,cropped_06865.jpg,144,248
06866.jpg,39,141,602,337,187,Toyota Camry Sedan 2012,0,cropped_06866.jpg,197,564
06867.jpg,13,93,880,511,185,Tesla Model S Sedan 2012,0,cropped_06867.jpg,419,868
06868.jpg,44,158,568,371,84,Dodge Caliber Wagon 2007,0,cropped_06868.jpg,214,525
06869.jpg,17,17,236,170,15,Audi R8 Coupe 2012,0,cropped_06869.jpg,154,220
06870.jpg,104,165,416,381,196,smart fortwo Convertible 2012,0,cropped_06870.jpg,217,313
06871.jpg,34,28,171,104,18,Audi 100 Wagon 1994,0,cropped_06871.jpg,77,138
06872.jpg,20,38,615,394,178,Scion xD Hatchback 2012,0,cropped_06872.jpg,357,596
06873.jpg,1,3,224,95,18,Audi 100 Wagon 1994,0,cropped_06873.jpg,93,224
06874.jpg,26,11,269,221,155,Land Rover LR2 SUV 2012,0,cropped_06874.jpg,211,244
06875.jpg,10,22,488,280,125,HUMMER H2 SUT Crew Cab 2009,0,cropped_06875.jpg,259,479
06876.jpg,8,36,455,318,71,Chevrolet Express Van 2007,0,cropped_06876.jpg,283,448
06877.jpg,27,33,608,381,139,Hyundai Elantra Touring Hatchback 2012,0,cropped_06877.jpg,349,582
06878.jpg,39,222,1021,587,114,Ford F-150 Regular Cab 2007,0,cropped_06878.jpg,366,983
06879.jpg,66,80,426,192,29,BMW 3 Series Sedan 2012,0,cropped_06879.jpg,113,361
06880.jpg,11,8,575,314,72,Chevrolet Monte Carlo Coupe 2007,0,cropped_06880.jpg,307,565
06881.jpg,28,75,618,290,84,Dodge Caliber Wagon 2007,0,cropped_06881.jpg,216,591
06882.jpg,95,105,917,592,79,Chrysler 300 SRT-8 2010,0,cropped_06882.jpg,488,823
06883.jpg,109,142,530,323,59,Chevrolet Camaro Convertible 2012,0,cropped_06883.jpg,182,422
06884.jpg,79,139,447,317,155,Land Rover LR2 SUV 2012,0,cropped_06884.jpg,179,369
06885.jpg,62,318,1455,803,30,BMW 3 Series Wagon 2012,0,cropped_06885.jpg,486,1394
06886.jpg,9,1,799,501,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_06886.jpg,501,791
06887.jpg,6,529,737,945,101,Ferrari FF Coupe 2012,0,cropped_06887.jpg,417,732
06888.jpg,103,414,1643,1086,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_06888.jpg,673,1541
06889.jpg,44,126,613,429,182,Suzuki Kizashi Sedan 2012,0,cropped_06889.jpg,304,570
06890.jpg,196,43,1372,1156,108,Ford Freestar Minivan 2007,0,cropped_06890.jpg,1114,1177
06891.jpg,31,10,718,323,29,BMW 3 Series Sedan 2012,0,cropped_06891.jpg,314,688
06892.jpg,6,17,297,179,31,BMW 6 Series Convertible 2007,0,cropped_06892.jpg,163,292
06893.jpg,29,179,623,438,115,Ford Focus Sedan 2007,0,cropped_06893.jpg,260,595
06894.jpg,24,46,607,242,27,BMW 1 Series Convertible 2012,0,cropped_06894.jpg,197,584
06895.jpg,147,737,1950,1430,154,Land Rover Range Rover SUV 2012,0,cropped_06895.jpg,694,1804
06896.jpg,4,61,423,276,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_06896.jpg,216,420
06897.jpg,11,22,394,178,162,Mercedes-Benz C-Class Sedan 2012,0,cropped_06897.jpg,157,384
06898.jpg,29,93,485,334,66,Chevrolet Cobalt SS 2010,0,cropped_06898.jpg,242,457
06899.jpg,135,135,865,613,148,Jeep Grand Cherokee SUV 2012,0,cropped_06899.jpg,479,731
06900.jpg,105,169,733,477,144,Jaguar XK XKR 2012,0,cropped_06900.jpg,309,629
06901.jpg,55,16,499,280,82,Daewoo Nubira Wagon 2002,0,cropped_06901.jpg,265,445
06902.jpg,283,346,1357,877,55,Chevrolet Corvette Convertible 2012,0,cropped_06902.jpg,532,1075
06903.jpg,95,120,581,336,97,Dodge Charger SRT-8 2009,0,cropped_06903.jpg,217,487
06904.jpg,26,36,302,221,12,Audi RS 4 Convertible 2008,0,cropped_06904.jpg,186,277
06905.jpg,6,19,285,174,114,Ford F-150 Regular Cab 2007,0,cropped_06905.jpg,156,280
06906.jpg,37,229,563,429,10,Aston Martin Virage Convertible 2012,0,cropped_06906.jpg,201,527
06907.jpg,105,68,393,269,32,BMW X5 SUV 2007,0,cropped_06907.jpg,202,289
06908.jpg,37,32,337,240,146,Jeep Wrangler SUV 2012,0,cropped_06908.jpg,209,301
06909.jpg,45,75,591,421,147,Jeep Liberty SUV 2012,0,cropped_06909.jpg,347,547
06910.jpg,213,138,588,390,101,Ferrari FF Coupe 2012,0,cropped_06910.jpg,253,376
06911.jpg,70,45,436,271,177,Rolls-Royce Phantom Sedan 2012,0,cropped_06911.jpg,227,367
06912.jpg,25,44,626,420,115,Ford Focus Sedan 2007,0,cropped_06912.jpg,377,602
06913.jpg,39,114,603,377,91,Dodge Dakota Club Cab 2007,0,cropped_06913.jpg,264,565
06914.jpg,100,145,590,308,20,Audi S6 Sedan 2011,0,cropped_06914.jpg,164,491
06915.jpg,44,42,581,280,42,Bentley Continental GT Coupe 2012,0,cropped_06915.jpg,239,538
06916.jpg,54,95,603,376,25,Audi TT RS Coupe 2012,0,cropped_06916.jpg,282,550
06917.jpg,12,62,310,181,60,Chevrolet HHR SS 2010,0,cropped_06917.jpg,120,299
06918.jpg,104,227,1168,706,139,Hyundai Elantra Touring Hatchback 2012,0,cropped_06918.jpg,480,1065
06919.jpg,26,102,633,389,30,BMW 3 Series Wagon 2012,0,cropped_06919.jpg,288,608
06920.jpg,7,164,636,342,156,Lincoln Town Car Sedan 2011,0,cropped_06920.jpg,179,630
06921.jpg,12,58,248,150,9,Aston Martin V8 Vantage Coupe 2012,0,cropped_06921.jpg,93,237
06922.jpg,57,29,690,409,133,Hyundai Veracruz SUV 2012,0,cropped_06922.jpg,381,634
06923.jpg,16,72,452,216,55,Chevrolet Corvette Convertible 2012,0,cropped_06923.jpg,145,437
06924.jpg,44,34,225,159,48,Buick Rainier SUV 2007,0,cropped_06924.jpg,126,182
06925.jpg,25,34,588,254,60,Chevrolet HHR SS 2010,0,cropped_06925.jpg,221,564
06926.jpg,120,80,673,445,150,Lamborghini Reventon Coupe 2008,0,cropped_06926.jpg,366,554
06927.jpg,44,178,564,402,178,Scion xD Hatchback 2012,0,cropped_06927.jpg,225,521
06928.jpg,29,23,463,333,138,Hyundai Sonata Sedan 2012,0,cropped_06928.jpg,311,435
06929.jpg,7,31,294,214,110,Ford Edge SUV 2012,0,cropped_06929.jpg,184,288
06930.jpg,63,80,557,421,142,Infiniti QX56 SUV 2011,0,cropped_06930.jpg,342,495
06931.jpg,46,120,675,343,87,Dodge Ram Pickup 3500 Quad Cab 2009,0,cropped_06931.jpg,224,630
06932.jpg,20,55,285,177,127,Honda Odyssey Minivan 2007,0,cropped_06932.jpg,123,266
06933.jpg,47,39,751,337,145,Jeep Patriot SUV 2012,0,cropped_06933.jpg,299,705
06934.jpg,42,79,371,273,30,BMW 3 Series Wagon 2012,0,cropped_06934.jpg,195,330
06935.jpg,21,107,484,273,193,Volvo C30 Hatchback 2012,0,cropped_06935.jpg,167,464
06936.jpg,19,61,222,139,141,Infiniti G Coupe IPL 2012,0,cropped_06936.jpg,79,204
06937.jpg,14,180,1017,708,91,Dodge Dakota Club Cab 2007,0,cropped_06937.jpg,529,1004
06938.jpg,23,108,613,355,79,Chrysler 300 SRT-8 2010,0,cropped_06938.jpg,248,591
06939.jpg,54,74,588,394,125,HUMMER H2 SUT Crew Cab 2009,0,cropped_06939.jpg,321,535
06940.jpg,31,74,689,411,76,Chrysler Aspen SUV 2009,0,cropped_06940.jpg,338,659
06941.jpg,7,406,1492,1024,55,Chevrolet Corvette Convertible 2012,0,cropped_06941.jpg,619,1486
06942.jpg,216,214,816,447,134,Hyundai Sonata Hybrid Sedan 2012,0,cropped_06942.jpg,234,601
06943.jpg,1,37,260,161,123,Geo Metro Convertible 1993,0,cropped_06943.jpg,125,260
06944.jpg,22,82,988,533,79,Chrysler 300 SRT-8 2010,0,cropped_06944.jpg,452,967
06945.jpg,102,191,973,559,30,BMW 3 Series Wagon 2012,0,cropped_06945.jpg,369,872
06946.jpg,17,48,234,154,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,0,cropped_06946.jpg,107,218
06947.jpg,14,61,938,406,17,Audi 100 Sedan 1994,0,cropped_06947.jpg,346,925
06948.jpg,78,13,556,419,94,Dodge Durango SUV 2012,0,cropped_06948.jpg,407,479
06949.jpg,192,135,647,437,26,BMW ActiveHybrid 5 Sedan 2012,0,cropped_06949.jpg,303,456
06950.jpg,59,291,963,640,167,Mitsubishi Lancer Sedan 2012,0,cropped_06950.jpg,350,905
06951.jpg,183,113,506,367,133,Hyundai Veracruz SUV 2012,0,cropped_06951.jpg,255,324
06952.jpg,7,10,206,115,41,Bentley Mulsanne Sedan 2011,0,cropped_06952.jpg,106,200
06953.jpg,268,440,953,820,39,Bentley Continental Supersports Conv. Convertible 2012,0,cropped_06953.jpg,381,686
06954.jpg,96,33,687,264,20,Audi S6 Sedan 2011,0,cropped_06954.jpg,232,592
06955.jpg,47,91,491,286,142,Infiniti QX56 SUV 2011,0,cropped_06955.jpg,196,445
06956.jpg,42,64,267,195,23,Audi S4 Sedan 2012,0,cropped_06956.jpg,132,226
06957.jpg,44,57,506,390,137,Hyundai Genesis Sedan 2012,0,cropped_06957.jpg,334,463
06958.jpg,50,137,583,395,179,Spyker C8 Convertible 2009,0,cropped_06958.jpg,259,534
06959.jpg,13,136,626,380,80,Chrysler Crossfire Convertible 2008,0,cropped_06959.jpg,245,614
06960.jpg,45,142,591,337,194,Volvo 240 Sedan 1993,0,cropped_06960.jpg,196,547
06961.jpg,185,40,1648,1065,147,Jeep Liberty SUV 2012,0,cropped_06961.jpg,1026,1464
06962.jpg,4,73,480,238,92,Dodge Magnum Wagon 2008,0,cropped_06962.jpg,166,477
06963.jpg,69,99,582,368,109,Ford Expedition EL SUV 2009,0,cropped_06963.jpg,270,514
06964.jpg,7,56,286,174,108,Ford Freestar Minivan 2007,0,cropped_06964.jpg,119,280
06965.jpg,30,106,599,340,184,Suzuki SX4 Sedan 2012,0,cropped_06965.jpg,235,570
06966.jpg,66,49,959,706,85,Dodge Caravan Minivan 1997,0,cropped_06966.jpg,658,894
06967.jpg,10,102,451,360,113,Ford F-150 Regular Cab 2012,0,cropped_06967.jpg,259,442
06968.jpg,57,69,467,328,131,Hyundai Santa Fe SUV 2012,0,cropped_06968.jpg,260,411
06969.jpg,99,147,712,516,21,Audi S5 Convertible 2012,0,cropped_06969.jpg,370,614
06970.jpg,95,22,499,216,96,Dodge Charger Sedan 2012,0,cropped_06970.jpg,195,405
06971.jpg,65,83,420,305,71,Chevrolet Express Van 2007,0,cropped_06971.jpg,223,356
06972.jpg,7,103,456,280,52,Cadillac SRX SUV 2012,0,cropped_06972.jpg,178,450
06973.jpg,167,196,1274,824,138,Hyundai Sonata Sedan 2012,0,cropped_06973.jpg,629,1108
06974.jpg,52,46,487,247,3,Acura TL Sedan 2012,0,cropped_06974.jpg,202,436
06975.jpg,95,87,961,702,154,Land Rover Range Rover SUV 2012,0,cropped_06975.jpg,616,867
06976.jpg,5,6,397,185,82,Daewoo Nubira Wagon 2002,0,cropped_06976.jpg,180,393
06977.jpg,83,131,536,368,149,Jeep Compass SUV 2012,0,cropped_06977.jpg,238,454
06978.jpg,41,105,973,606,87,Dodge Ram Pickup 3500 Quad Cab 2009,0,cropped_06978.jpg,502,933
06979.jpg,92,190,481,357,101,Ferrari FF Coupe 2012,0,cropped_06979.jpg,168,390
06980.jpg,91,197,949,606,167,Mitsubishi Lancer Sedan 2012,0,cropped_06980.jpg,410,859
06981.jpg,67,27,181,81,174,Ram C/V Cargo Van Minivan 2012,0,cropped_06981.jpg,55,115
06982.jpg,88,122,1200,772,142,Infiniti QX56 SUV 2011,0,cropped_06982.jpg,651,1113
06983.jpg,82,270,1113,740,173,Porsche Panamera Sedan 2012,0,cropped_06983.jpg,471,1032
06984.jpg,33,97,413,245,15,Audi R8 Coupe 2012,0,cropped_06984.jpg,149,381
06985.jpg,54,515,1220,884,80,Chrysler Crossfire Convertible 2008,0,cropped_06985.jpg,370,1167
06986.jpg,74,71,610,399,100,FIAT 500 Convertible 2012,0,cropped_06986.jpg,329,537
06987.jpg,19,88,390,228,135,Hyundai Elantra Sedan 2007,0,cropped_06987.jpg,141,372
06988.jpg,18,41,263,132,174,Ram C/V Cargo Van Minivan 2012,0,cropped_06988.jpg,92,246
06989.jpg,11,48,1008,491,170,Nissan Juke Hatchback 2012,0,cropped_06989.jpg,444,998
06990.jpg,128,179,665,534,149,Jeep Compass SUV 2012,0,cropped_06990.jpg,356,538
06991.jpg,53,274,894,641,13,Audi A5 Coupe 2012,0,cropped_06991.jpg,368,842
06992.jpg,39,47,177,118,136,Hyundai Accent Sedan 2012,0,cropped_06992.jpg,72,139
06993.jpg,58,210,899,685,89,Dodge Journey SUV 2012,0,cropped_06993.jpg,476,842
06994.jpg,11,16,324,203,44,Bentley Continental Flying Spur Sedan 2007,0,cropped_06994.jpg,188,314
06995.jpg,187,205,545,369,103,Ferrari 458 Italia Convertible 2012,0,cropped_06995.jpg,165,359
06996.jpg,12,37,255,176,92,Dodge Magnum Wagon 2008,0,cropped_06996.jpg,140,244
06997.jpg,187,113,604,443,37,BMW X3 SUV 2012,0,cropped_06997.jpg,331,418
06998.jpg,54,26,603,455,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0,cropped_06998.jpg,430,550
06999.jpg,3,78,450,257,80,Chrysler Crossfire Convertible 2008,0,cropped_06999.jpg,180,448
07000.jpg,22,21,252,174,177,Rolls-Royce Phantom Sedan 2012,0,cropped_07000.jpg,154,231
07001.jpg,22,38,480,274,118,GMC Terrain SUV 2012,0,cropped_07001.jpg,237,459
07002.jpg,6,28,297,157,18,Audi 100 Wagon 1994,0,cropped_07002.jpg,130,292
07003.jpg,213,18,617,280,186,Toyota Sequoia SUV 2012,0,cropped_07003.jpg,263,405
07004.jpg,41,130,475,361,155,Land Rover LR2 SUV 2012,0,cropped_07004.jpg,232,435
07005.jpg,3,108,1333,887,11,Aston Martin Virage Coupe 2012,0,cropped_07005.jpg,780,1331
07006.jpg,66,49,551,397,188,Toyota Corolla Sedan 2012,0,cropped_07006.jpg,349,486
07007.jpg,110,69,647,416,130,Hyundai Veloster Hatchback 2012,0,cropped_07007.jpg,348,538
07008.jpg,75,85,1178,780,12,Audi RS 4 Convertible 2008,0,cropped_07008.jpg,696,1104
07009.jpg,6,19,399,280,155,Land Rover LR2 SUV 2012,0,cropped_07009.jpg,262,394
07010.jpg,118,112,485,351,120,GMC Yukon Hybrid SUV 2012,0,cropped_07010.jpg,240,368
07011.jpg,46,107,493,270,143,Isuzu Ascender SUV 2008,0,cropped_07011.jpg,164,448
07012.jpg,36,52,553,320,96,Dodge Charger Sedan 2012,0,cropped_07012.jpg,269,518
07013.jpg,168,288,1125,704,167,Mitsubishi Lancer Sedan 2012,0,cropped_07013.jpg,417,958
07014.jpg,38,32,243,167,118,GMC Terrain SUV 2012,0,cropped_07014.jpg,136,206
07015.jpg,37,50,609,402,133,Hyundai Veracruz SUV 2012,0,cropped_07015.jpg,353,573
07016.jpg,34,61,501,361,141,Infiniti G Coupe IPL 2012,0,cropped_07016.jpg,301,468
07017.jpg,12,52,391,231,51,Cadillac CTS-V Sedan 2012,0,cropped_07017.jpg,180,380
07018.jpg,295,292,1234,892,173,Porsche Panamera Sedan 2012,0,cropped_07018.jpg,601,940
07019.jpg,17,87,615,397,69,Chevrolet Silverado 2500HD Regular Cab 2012,0,cropped_07019.jpg,311,599
07020.jpg,346,293,1027,764,89,Dodge Journey SUV 2012,0,cropped_07020.jpg,472,682
07021.jpg,21,48,579,480,95,Dodge Durango SUV 2007,0,cropped_07021.jpg,433,559
07022.jpg,11,64,891,512,28,BMW 1 Series Coupe 2012,0,cropped_07022.jpg,449,881
07023.jpg,1,35,180,156,116,Ford E-Series Wagon Van 2012,0,cropped_07023.jpg,122,180
07024.jpg,55,16,767,500,160,McLaren MP4-12C Coupe 2012,0,cropped_07024.jpg,485,713
07025.jpg,52,25,751,507,1,AM General Hummer SUV 2000,0,cropped_07025.jpg,483,700
07026.jpg,158,67,1147,759,196,smart fortwo Convertible 2012,0,cropped_07026.jpg,693,990
07027.jpg,17,42,258,145,38,BMW Z4 Convertible 2012,0,cropped_07027.jpg,104,242
07028.jpg,17,89,557,310,18,Audi 100 Wagon 1994,0,cropped_07028.jpg,222,541
07029.jpg,1,1,300,95,51,Cadillac CTS-V Sedan 2012,0,cropped_07029.jpg,95,300
07030.jpg,102,291,975,872,97,Dodge Charger SRT-8 2009,0,cropped_07030.jpg,582,874
07031.jpg,159,432,1462,896,28,BMW 1 Series Coupe 2012,0,cropped_07031.jpg,465,1304
07032.jpg,45,48,457,314,110,Ford Edge SUV 2012,0,cropped_07032.jpg,267,413
07033.jpg,30,31,440,190,139,Hyundai Elantra Touring Hatchback 2012,0,cropped_07033.jpg,160,411
07034.jpg,53,31,460,330,34,BMW M3 Coupe 2012,0,cropped_07034.jpg,300,408
07035.jpg,22,89,921,629,75,Chevrolet Silverado 1500 Regular Cab 2012,0,cropped_07035.jpg,541,900
07036.jpg,7,94,397,223,72,Chevrolet Monte Carlo Coupe 2007,0,cropped_07036.jpg,130,391
07037.jpg,43,97,591,397,181,Suzuki Aerio Sedan 2007,0,cropped_07037.jpg,301,549
07038.jpg,277,171,578,369,147,Jeep Liberty SUV 2012,0,cropped_07038.jpg,199,302
07039.jpg,29,141,749,397,22,Audi S5 Coupe 2012,0,cropped_07039.jpg,257,721
07040.jpg,129,99,427,249,31,BMW 6 Series Convertible 2007,0,cropped_07040.jpg,151,299
07041.jpg,152,139,432,309,117,Ford Fiesta Sedan 2012,0,cropped_07041.jpg,171,281
07042.jpg,11,78,250,159,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0,cropped_07042.jpg,82,240
07043.jpg,3,227,637,452,102,Ferrari California Convertible 2012,0,cropped_07043.jpg,226,635
07044.jpg,57,41,242,151,90,Dodge Dakota Crew Cab 2010,0,cropped_07044.jpg,111,186
07045.jpg,32,49,445,302,30,BMW 3 Series Wagon 2012,0,cropped_07045.jpg,254,414
07046.jpg,77,129,475,316,80,Chrysler Crossfire Convertible 2008,0,cropped_07046.jpg,188,399
07047.jpg,14,18,284,223,71,Chevrolet Express Van 2007,0,cropped_07047.jpg,206,271
07048.jpg,301,239,1239,607,11,Aston Martin Virage Coupe 2012,0,cropped_07048.jpg,369,939
07049.jpg,10,49,576,403,191,Volkswagen Golf Hatchback 1991,0,cropped_07049.jpg,355,567
07050.jpg,29,444,1253,928,4,Acura TL Type-S 2008,0,cropped_07050.jpg,485,1225
07051.jpg,69,30,832,582,35,BMW M5 Sedan 2010,0,cropped_07051.jpg,553,764
07052.jpg,50,55,432,261,59,Chevrolet Camaro Convertible 2012,0,cropped_07052.jpg,207,383
07053.jpg,49,34,190,109,16,Audi V8 Sedan 1994,0,cropped_07053.jpg,76,142
07054.jpg,313,460,1399,1150,115,Ford Focus Sedan 2007,0,cropped_07054.jpg,691,1087
07055.jpg,59,62,1435,916,166,Mercedes-Benz Sprinter Van 2012,0,cropped_07055.jpg,855,1377
07056.jpg,34,134,883,546,35,BMW M5 Sedan 2010,0,cropped_07056.jpg,413,850
07057.jpg,66,339,1756,1429,94,Dodge Durango SUV 2012,0,cropped_07057.jpg,1091,1691
07058.jpg,202,181,1513,1120,48,Buick Rainier SUV 2007,0,cropped_07058.jpg,940,1312
07059.jpg,3,80,638,410,19,Audi TT Hatchback 2011,0,cropped_07059.jpg,331,636
07060.jpg,207,201,533,374,105,Fisker Karma Sedan 2012,0,cropped_07060.jpg,174,327
07061.jpg,55,53,567,269,7,Acura ZDX Hatchback 2012,0,cropped_07061.jpg,217,513
07062.jpg,6,74,471,320,118,GMC Terrain SUV 2012,0,cropped_07062.jpg,247,466
07063.jpg,42,60,265,153,141,Infiniti G Coupe IPL 2012,0,cropped_07063.jpg,94,224
07064.jpg,30,24,232,164,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_07064.jpg,141,203
07065.jpg,202,121,561,384,116,Ford E-Series Wagon Van 2012,0,cropped_07065.jpg,264,360
07066.jpg,27,207,597,392,194,Volvo 240 Sedan 1993,0,cropped_07066.jpg,186,571
07067.jpg,284,291,1247,732,194,Volvo 240 Sedan 1993,0,cropped_07067.jpg,442,964
07068.jpg,62,288,1215,686,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_07068.jpg,399,1154
07069.jpg,17,15,200,126,123,Geo Metro Convertible 1993,0,cropped_07069.jpg,112,184
07070.jpg,107,71,293,216,78,Chrysler Town and Country Minivan 2012,0,cropped_07070.jpg,146,187
07071.jpg,65,101,583,357,123,Geo Metro Convertible 1993,0,cropped_07071.jpg,257,519
07072.jpg,18,77,600,393,127,Honda Odyssey Minivan 2007,0,cropped_07072.jpg,317,583
07073.jpg,55,102,930,676,192,Volkswagen Beetle Hatchback 2012,0,cropped_07073.jpg,575,876
07074.jpg,33,33,605,376,78,Chrysler Town and Country Minivan 2012,0,cropped_07074.jpg,344,573
07075.jpg,15,28,466,313,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,0,cropped_07075.jpg,286,452
07076.jpg,2,34,128,81,17,Audi 100 Sedan 1994,0,cropped_07076.jpg,48,127
07077.jpg,29,92,640,386,63,Chevrolet Sonic Sedan 2012,0,cropped_07077.jpg,295,612
07078.jpg,9,214,971,631,140,Hyundai Azera Sedan 2012,0,cropped_07078.jpg,418,963
07079.jpg,20,102,620,407,108,Ford Freestar Minivan 2007,0,cropped_07079.jpg,306,601
07080.jpg,491,252,904,437,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,0,cropped_07080.jpg,186,414
07081.jpg,134,89,787,590,34,BMW M3 Coupe 2012,0,cropped_07081.jpg,502,654
07082.jpg,21,103,459,249,45,Bugatti Veyron 16.4 Convertible 2009,0,cropped_07082.jpg,147,439
07083.jpg,31,22,239,193,106,Ford F-450 Super Duty Crew Cab 2012,0,cropped_07083.jpg,172,209
07084.jpg,17,35,458,256,51,Cadillac CTS-V Sedan 2012,0,cropped_07084.jpg,222,442
07085.jpg,9,21,473,293,68,Chevrolet TrailBlazer SS 2009,0,cropped_07085.jpg,273,465
07086.jpg,6,31,247,175,51,Cadillac CTS-V Sedan 2012,0,cropped_07086.jpg,145,242
07087.jpg,54,128,564,420,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_07087.jpg,293,511
07088.jpg,41,133,1007,748,147,Jeep Liberty SUV 2012,0,cropped_07088.jpg,616,967
07089.jpg,76,117,443,336,59,Chevrolet Camaro Convertible 2012,0,cropped_07089.jpg,220,368
07090.jpg,8,53,462,252,15,Audi R8 Coupe 2012,0,cropped_07090.jpg,200,455
07091.jpg,75,82,328,204,98,Eagle Talon Hatchback 1998,0,cropped_07091.jpg,123,254
07092.jpg,16,13,600,408,191,Volkswagen Golf Hatchback 1991,0,cropped_07092.jpg,396,585
07093.jpg,19,11,626,445,139,Hyundai Elantra Touring Hatchback 2012,0,cropped_07093.jpg,435,608
07094.jpg,6,22,259,165,156,Lincoln Town Car Sedan 2011,0,cropped_07094.jpg,144,254
07095.jpg,146,264,860,654,107,Ford Mustang Convertible 2007,0,cropped_07095.jpg,391,715
07096.jpg,47,60,530,344,163,Mercedes-Benz SL-Class Coupe 2009,0,cropped_07096.jpg,285,484
07097.jpg,12,30,613,438,71,Chevrolet Express Van 2007,0,cropped_07097.jpg,409,602
07098.jpg,17,67,632,416,107,Ford Mustang Convertible 2007,0,cropped_07098.jpg,350,616
07099.jpg,125,24,882,621,107,Ford Mustang Convertible 2007,0,cropped_07099.jpg,598,758
07100.jpg,33,170,587,374,157,MINI Cooper Roadster Convertible 2012,0,cropped_07100.jpg,205,555
07101.jpg,34,100,454,250,86,Dodge Ram Pickup 3500 Crew Cab 2010,0,cropped_07101.jpg,151,421
07102.jpg,22,111,559,383,185,Tesla Model S Sedan 2012,0,cropped_07102.jpg,273,538
07103.jpg,11,99,427,229,15,Audi R8 Coupe 2012,0,cropped_07103.jpg,131,417
07104.jpg,41,79,593,355,78,Chrysler Town and Country Minivan 2012,0,cropped_07104.jpg,277,553
07105.jpg,54,60,212,169,97,Dodge Charger SRT-8 2009,0,cropped_07105.jpg,110,159
07106.jpg,59,85,572,411,159,Mazda Tribute SUV 2011,0,cropped_07106.jpg,327,514
07107.jpg,91,246,1499,947,97,Dodge Charger SRT-8 2009,0,cropped_07107.jpg,702,1409
07108.jpg,42,110,456,292,45,Bugatti Veyron 16.4 Convertible 2009,0,cropped_07108.jpg,183,415
07109.jpg,31,93,774,531,40,Bentley Arnage Sedan 2009,0,cropped_07109.jpg,439,744
07110.jpg,39,59,532,261,60,Chevrolet HHR SS 2010,0,cropped_07110.jpg,203,494
07111.jpg,5,88,500,257,126,Honda Odyssey Minivan 2012,0,cropped_07111.jpg,170,496
07112.jpg,50,145,599,354,50,Buick Enclave SUV 2012,0,cropped_07112.jpg,210,550
07113.jpg,59,57,625,457,168,Nissan Leaf Hatchback 2012,0,cropped_07113.jpg,401,567
07114.jpg,353,314,955,568,144,Jaguar XK XKR 2012,0,cropped_07114.jpg,255,603
07115.jpg,53,60,224,152,22,Audi S5 Coupe 2012,0,cropped_07115.jpg,93,172
07116.jpg,81,189,769,427,57,Chevrolet Corvette Ron Fellows Edition Z06 2007,0,cropped_07116.jpg,239,689
07117.jpg,15,93,417,288,117,Ford Fiesta Sedan 2012,0,cropped_07117.jpg,196,403
07118.jpg,25,54,596,295,11,Aston Martin Virage Coupe 2012,0,cropped_07118.jpg,242,572
07119.jpg,39,149,600,445,33,BMW X6 SUV 2012,0,cropped_07119.jpg,297,562
07120.jpg,31,244,1447,946,81,Chrysler PT Cruiser Convertible 2008,0,cropped_07120.jpg,703,1417
07121.jpg,28,34,297,182,3,Acura TL Sedan 2012,0,cropped_07121.jpg,149,270
07122.jpg,9,220,1262,740,60,Chevrolet HHR SS 2010,0,cropped_07122.jpg,521,1254
07123.jpg,95,39,322,230,78,Chrysler Town and Country Minivan 2012,0,cropped_07123.jpg,192,228
07124.jpg,7,108,496,262,158,Maybach Landaulet Convertible 2012,0,cropped_07124.jpg,155,490
07125.jpg,109,196,1483,1087,166,Mercedes-Benz Sprinter Van 2012,0,cropped_07125.jpg,892,1375
07126.jpg,42,95,404,301,52,Cadillac SRX SUV 2012,0,cropped_07126.jpg,207,363
